"id_games","word_length","amount_vowels","amount_consonants","time_find_word","status"
748,8,3,5,3.0748844146728516,1
749,10,5,5,2.972181797027588,1
750,7,3,4,4.714792490005493,1
751,9,4,5,2.6425135135650635,1
752,7,4,3,3.9570372104644775,1
753,5,3,2,6.553651809692383,1
754,4,3,1,2.561912775039673,1
755,6,3,3,3.6561567783355713,1
756,5,2,3,2.879612684249878,1
757,10,4,6,1.700463056564331,1
758,7,4,3,2.243786334991455,1
759,5,2,3,12.338533163070679,0
760,7,3,4,3.038541078567505,1
761,6,2,4,2.256086826324463,1
762,8,3,5,2.3108301162719727,1
763,10,5,5,2.183603048324585,1
764,7,3,4,2.4039230346679688,1
765,7,4,3,1.5995354652404785,1
766,7,3,4,1.6344983577728271,1
767,4,1,3,2.279445171356201,1
768,7,4,3,3.005300998687744,1
769,7,3,4,1.4814784526824951,1
770,9,3,6,2.681576728820801,1
771,8,4,4,1.5675108432769775,1
772,5,2,3,4.166833400726318,0
773,9,4,5,2.444028615951538,1
774,10,2,8,1.5412044525146484,1
775,6,2,4,2.3816030025482178,1
776,7,3,4,4.573164224624634,1
777,13,6,7,1.6393380165100098,1
778,9,4,5,2.5407464504241943,1
779,14,6,8,2.3185153007507324,1
780,8,4,4,4.098862648010254,1
781,7,4,3,5.033550262451172,1
782,8,3,5,4.75062108039856,1
783,4,2,2,6.35119366645813,0
784,7,2,5,1.965101718902588,1
785,4,2,2,3.995516061782837,1
786,6,2,4,5.363212585449219,0
787,10,5,5,3.3802857398986816,1
788,4,2,2,4.8568572998046875,0
789,6,3,3,5.226798057556152,1
790,13,6,7,2.7640552520751953,1
791,6,3,3,4.128720998764038,1
792,10,4,6,5.236976146697998,1
793,8,3,5,5.4214558601379395,1
794,8,3,5,3.2028188705444336,1
795,8,3,5,1.8900775909423828,1
796,6,3,3,4.915449380874634,0
797,9,4,5,4.196905612945557,1
798,10,4,6,3.480844259262085,1
799,9,4,5,2.998211622238159,1
800,11,4,7,2.0485341548919678,1
801,8,3,5,2.7884323596954346,1
802,5,2,3,3.0842397212982178,1
803,10,5,5,3.0734996795654297,1
804,8,4,4,5.73388409614563,1
805,5,2,3,5.670159578323364,0
806,10,4,6,4.467525243759155,1
807,12,5,7,4.200595140457153,1
808,6,2,4,5.016253471374512,1
809,12,4,8,3.4827651977539062,1
810,9,4,5,7.527367353439331,1
811,5,2,3,3.3745782375335693,1
812,13,4,9,1.721015214920044,1
813,7,2,5,2.5445547103881836,1
814,7,3,4,4.196932792663574,1
815,7,3,4,5.038268089294434,1
816,7,2,5,3.4783711433410645,1
817,7,4,3,4.068500757217407,1
818,8,4,4,4.021588325500488,0
819,7,3,4,3.9886813163757324,1
820,7,3,4,2.58097243309021,1
821,12,5,7,2.9789140224456787,1
822,8,2,6,3.0716094970703125,1
823,13,6,7,1.635852575302124,1
824,9,3,6,1.6368868350982666,1
825,6,3,3,3.178853750228882,1
826,17,8,9,1.6379084587097168,1
827,9,3,6,4.010630369186401,1
828,6,2,4,10.956509828567505,1
829,7,3,4,4.326694011688232,1
830,14,8,6,1.4777250289916992,1
831,11,5,6,12.078635215759277,1
832,9,4,5,3.112962245941162,1
833,9,4,5,3.7432472705841064,1
834,6,3,3,2.5912458896636963,1
835,10,4,6,2.0251922607421875,1
836,6,3,3,3.666180372238159,1
837,10,5,5,1.7536940574645996,1
838,8,4,4,3.6857781410217285,1
839,8,4,4,9.22145676612854,1
840,12,5,7,3.7933881282806396,1
841,10,5,5,2.5601401329040527,1
842,11,4,7,2.4585189819335938,1
843,6,2,4,4.008479356765747,1
844,9,4,5,2.8650388717651367,1
845,11,4,7,2.3866193294525146,1
846,10,5,5,1.594895601272583,1
847,6,2,4,3.7836971282958984,1
848,12,6,6,2.6747629642486572,1
849,7,4,3,3.595578193664551,1
850,9,4,5,3.275956392288208,1
851,8,4,4,2.3921618461608887,1
852,8,4,4,4.099280595779419,1
853,10,4,6,3.4937028884887695,1
854,5,2,3,2.8677470684051514,1
855,8,4,4,3.585581064224243,1
856,10,5,5,2.7924556732177734,1
857,9,4,5,2.0728061199188232,1
858,6,3,3,3.998852014541626,1
859,6,2,4,3.4820549488067627,1
860,10,4,6,2.7714102268218994,1
861,8,3,5,2.4602434635162354,1
862,10,5,5,2.4315288066864014,1
863,5,2,3,5.319257020950317,0
864,9,4,5,0.8186249732971191,1
865,10,5,5,2.3315794467926025,1
866,6,3,3,2.5296876430511475,1
867,8,4,4,4.189262628555298,1
868,7,2,5,2.567685604095459,1
869,9,3,6,3.4716315269470215,1
870,9,4,5,2.9757754802703857,1
871,8,2,6,2.457477569580078,1
872,11,5,6,2.559422254562378,1
873,13,6,7,2.8800089359283447,1
874,9,5,4,1.7455148696899414,1
875,9,2,7,1.9447369575500488,1
876,10,4,6,2.3540139198303223,1
877,9,4,5,2.8824143409729004,1
878,8,3,5,3.380384683609009,1
879,7,3,4,4.294389009475708,1
880,12,6,6,2.2474679946899414,1
881,8,4,4,4.489210367202759,1
882,7,3,4,3.5667927265167236,1
883,10,5,5,3.294194459915161,1
884,11,5,6,1.7454535961151123,1
885,8,3,5,3.1747469902038574,1
886,10,4,6,2.4828953742980957,1
887,10,5,5,1.6421668529510498,1
888,7,3,4,4.055577278137207,0
889,6,3,3,5.119420051574707,1
890,6,3,3,3.8888652324676514,1
891,10,5,5,2.480882406234741,1
892,12,5,7,7.344521999359131,1
893,7,3,4,152.59637761116028,1
894,12,5,7,2.196845769882202,1
895,8,3,5,3.9282991886138916,1
896,10,4,6,2.9727132320404053,1
897,10,4,6,3.144676685333252,1
898,14,6,8,2.535172700881958,1
899,10,6,4,4.453846454620361,1
900,8,4,4,3.6472389698028564,1
901,9,5,4,3.889434576034546,1
902,9,4,5,2.9127376079559326,1
903,5,2,3,2.215632200241089,1
904,8,3,5,2.364959478378296,1
905,6,2,4,2.2005789279937744,1
906,10,4,6,4.070860385894775,1
907,12,5,7,1.496467113494873,1
908,13,6,7,2.2497003078460693,1
909,7,3,4,3.047077178955078,1
910,8,4,4,3.4131572246551514,1
911,12,5,7,2.3535797595977783,1
912,12,4,8,1.6415050029754639,1
913,7,2,5,2.313870429992676,1
914,9,4,5,2.275108814239502,1
915,7,4,3,3.3142237663269043,1
916,12,6,6,2.596893072128296,1
917,10,4,6,1.4583210945129395,1
918,8,3,5,4.46249794960022,1
919,9,4,5,2.15702223777771,1
920,6,3,3,2.852443218231201,1
921,7,3,4,5.429505825042725,1
922,9,4,5,2.524519920349121,1
923,7,3,4,3.0502402782440186,1
924,16,7,9,1.4455296993255615,1
925,10,5,5,2.332578182220459,1
926,13,6,7,1.3997554779052734,1
927,10,4,6,2.340778350830078,1
928,7,3,4,4.418160915374756,1
929,9,3,6,1.6612932682037354,1
930,11,5,6,2.1837756633758545,1
931,9,4,5,4.253996133804321,1
932,9,4,5,2.918644428253174,1
933,10,5,5,1.4242877960205078,1
934,10,4,6,2.4034996032714844,1
935,11,5,6,2.375272274017334,1
936,11,5,6,1.4705064296722412,1
937,5,2,3,3.649608850479126,0
938,5,2,3,4.709491729736328,1
939,10,4,6,2.200056314468384,1
940,9,5,4,2.1575605869293213,1
941,5,1,4,4.743739128112793,1
942,11,5,6,2.656900644302368,1
943,4,2,2,3.684532403945923,0
944,9,4,5,2.8523144721984863,1
945,9,4,5,4.119682550430298,1
946,5,3,2,5.89934229850769,1
947,8,4,4,4.165956020355225,1
948,8,4,4,3.1924476623535156,1
949,6,3,3,2.1942384243011475,1
950,11,5,6,4.24491286277771,1
951,8,3,5,2.2752623558044434,1
952,5,1,4,4.3792564868927,1
953,7,4,3,4.596338510513306,1
954,8,4,4,4.299381256103516,1
955,8,4,4,3.9331653118133545,0
956,14,6,8,2.499511480331421,1
957,6,3,3,6.540075778961182,1
958,8,3,5,2.3216657638549805,1
959,8,3,5,2.1934971809387207,1
960,9,4,5,3.115457773208618,1
961,6,1,5,1.4249684810638428,1
962,13,6,7,2.2043297290802,1
963,7,3,4,5.7679853439331055,1
964,10,4,6,4.119607210159302,1
965,10,4,6,5.10483717918396,1
966,8,2,6,3.2769711017608643,1
967,6,3,3,7.680582761764526,1
968,9,5,4,3.1000726222991943,1
969,5,2,3,5.732359886169434,0
970,9,3,6,6.957744121551514,1
971,15,7,8,1.9452683925628662,1
972,9,4,5,3.8943846225738525,1
973,7,3,4,5.1745686531066895,1
974,5,2,3,3.172877550125122,1
975,8,3,5,4.397719621658325,1
976,10,4,6,3.995896816253662,1
977,5,3,2,3.0722508430480957,1
978,7,3,4,4.407244443893433,1
979,8,3,5,4.714273691177368,1
980,10,4,6,4.201812267303467,1
981,13,6,7,2.0155186653137207,1
982,12,6,6,2.933591604232788,1
983,11,4,7,1.948965311050415,1
984,7,3,4,4.505801677703857,1
985,11,5,6,2.557295083999634,1
986,11,5,6,3.091383934020996,1
987,7,3,4,3.179912805557251,1
988,9,4,5,5.8359808921813965,1
989,5,2,3,7.018324613571167,1
990,6,3,3,4.193523645401001,1
991,15,8,7,4.319220542907715,1
992,5,2,3,8.403597354888916,1
993,7,3,4,2.397047519683838,1
994,8,2,6,2.5983645915985107,1
995,9,4,5,3.619119882583618,1
996,10,5,5,2.954915761947632,1
997,10,4,6,2.2622435092926025,1
998,10,3,7,2.1424357891082764,1
999,6,3,3,2.85675048828125,1
1000,8,4,4,3.622089147567749,1
1001,11,4,7,2.5455245971679688,1
1002,13,5,8,2.1685562133789062,1
1003,9,4,5,2.222904920578003,1
1004,8,4,4,2.18984317779541,1
1005,13,6,7,2.1207518577575684,1
1006,8,4,4,2.83652663230896,1
1007,8,3,5,2.1229794025421143,1
1008,10,4,6,2.127861738204956,1
1009,12,6,6,7.39689564704895,1
1010,6,3,3,5.344452619552612,1
1011,4,2,2,10.187756538391113,0
1012,8,4,4,5.117748975753784,1
1013,12,5,7,7.063923358917236,1
1014,8,3,5,7.379420280456543,1
1015,6,2,4,5.3287742137908936,1
1016,8,3,5,6.147821426391602,1
1017,5,2,3,5.119531154632568,1
1018,9,4,5,9.15326452255249,1
1019,9,3,6,3.993271589279175,1
1020,6,1,5,2.148167848587036,1
1021,6,3,3,11.013768911361694,1
1022,8,4,4,3.788334369659424,1
1023,9,4,5,2.5601449012756348,1
1024,8,2,6,5.618809223175049,1
1025,15,6,9,4.134141206741333,1
1026,8,4,4,6.043973684310913,1
1027,14,6,8,2.030844211578369,1
1028,6,3,3,3.489553451538086,1
1029,12,6,6,2.283686876296997,1
1030,7,3,4,3.1722452640533447,1
1031,5,3,2,3.8923757076263428,1
1032,7,3,4,4.757466077804565,1
1033,10,5,5,5.324521780014038,1
1034,7,2,5,2.3508286476135254,1
1035,6,3,3,5.120317220687866,1
1036,4,2,2,4.094092130661011,0
1037,8,4,4,3.968930244445801,1
1038,8,4,4,2.878803014755249,1
1039,11,5,6,1.7257537841796875,1
1040,8,2,6,3.5576722621917725,1
1041,4,2,2,4.108063220977783,0
1042,9,4,5,3.2814688682556152,1
1043,8,3,5,3.4551002979278564,1
1044,8,3,5,3.2932510375976562,1
1045,11,5,6,2.3901586532592773,1
1046,5,2,3,3.989880084991455,0
1047,9,4,5,3.3314051628112793,1
1048,7,3,4,1.543886423110962,1
1049,6,3,3,3.937936782836914,0
1050,11,5,6,1.582707166671753,1
1051,9,5,4,2.3215155601501465,1
1052,9,5,4,3.1775760650634766,1
1053,8,3,5,2.399250030517578,1
1054,8,4,4,1.6459319591522217,1
1055,7,2,5,1.6195099353790283,1
1056,7,4,3,3.106804847717285,1
1057,10,4,6,2.3637616634368896,1
1058,11,5,6,1.6753671169281006,1
1059,7,3,4,3.92010235786438,1
1060,7,4,3,3.803863525390625,1
1061,7,2,5,0.8215842247009277,1
1062,7,3,4,1.1955821514129639,1
1063,16,6,10,0.8263368606567383,1
1064,6,2,4,1.2293362617492676,1
1065,12,6,6,0.782261848449707,1
1066,11,4,7,0.8106632232666016,1
1067,5,1,4,2.045578718185425,1
1068,6,2,4,1.2710199356079102,1
1069,10,5,5,0.8185479640960693,1
1070,10,6,4,0.8329989910125732,1
1071,9,4,5,1.232891321182251,1
1072,9,4,5,0.8629050254821777,1
1073,10,4,6,0.803980827331543,1
1074,8,3,5,1.2131166458129883,1
1075,5,3,2,1.1989901065826416,1
1076,5,3,2,1.248713493347168,1
1077,8,4,4,1.7002882957458496,1
1078,7,3,4,1.2438888549804688,1
1079,7,3,4,1.2795965671539307,1
1080,9,5,4,0.8065590858459473,1
1081,6,3,3,2.382936954498291,1
1082,7,2,5,0.798945426940918,1
1083,11,5,6,0.8600728511810303,1
1084,5,2,3,2.1434690952301025,1
1085,7,4,3,1.4596543312072754,1
1086,6,3,3,0.838524341583252,1
1087,12,4,8,0.8953804969787598,1
1088,9,4,5,1.418168544769287,1
1089,9,4,5,0.8500697612762451,1
1090,5,2,3,1.6659860610961914,1
1091,8,4,4,0.8781275749206543,1
1092,11,3,8,0.8444287776947021,1
1093,13,5,8,0.8643128871917725,1
1094,8,4,4,0.8344614505767822,1
1095,15,7,8,0.7899529933929443,1
1096,12,6,6,0.8393590450286865,1
1097,11,4,7,1.3322598934173584,1
1098,16,7,9,0.8406021595001221,1
1099,8,3,5,1.3423805236816406,1
1100,10,4,6,1.2006967067718506,1
1101,8,4,4,0.8659288883209229,1
1102,8,4,4,1.2019338607788086,1
1103,7,3,4,1.2487735748291016,1
1104,10,5,5,0.829601526260376,1
1105,9,5,4,1.2426037788391113,1
1106,6,3,3,1.9888975620269775,1
1107,11,4,7,0.814673900604248,1
1108,7,3,4,0.8436923027038574,1
1109,7,3,4,1.1754024028778076,1
1110,5,2,3,0.8983964920043945,1
1111,11,5,6,0.9388682842254639,1
1112,7,4,3,1.2724254131317139,1
1113,6,3,3,1.247861385345459,1
1114,10,5,5,0.8034412860870361,1
1115,10,5,5,0.8293051719665527,1
1116,11,6,5,0.818535327911377,1
1117,6,4,2,0.836498498916626,1
1118,8,5,3,1.5714452266693115,1
1119,7,3,4,1.2327492237091064,1
1120,9,4,5,1.1879968643188477,1
1121,6,2,4,1.1779627799987793,1
1122,7,3,4,1.2509956359863281,1
1123,5,3,2,1.5417017936706543,1
1124,18,7,11,0.8745846748352051,1
1125,7,2,5,0.8640344142913818,1
1126,6,3,3,1.2993240356445312,1
1127,7,2,5,0.8574531078338623,1
1128,9,4,5,1.2896347045898438,1
1129,7,3,4,1.3684089183807373,1
1130,15,7,8,0.7893660068511963,1
1131,8,3,5,0.8330879211425781,1
1132,11,5,6,0.8729579448699951,1
1133,10,5,5,0.8462615013122559,1
1134,11,5,6,0.8475959300994873,1
1135,4,2,2,2.018282175064087,1
1136,11,5,6,1.0163631439208984,1
1137,11,6,5,1.2311415672302246,1
1138,14,7,7,0.818134069442749,1
1139,6,3,3,1.6397881507873535,1
1140,4,2,2,0.841266393661499,1
1141,13,6,7,0.8659820556640625,1
1142,4,2,2,1.2036633491516113,1
1143,11,4,7,0.8056542873382568,1
1144,10,5,5,0.7975537776947021,1
1145,7,3,4,1.2166807651519775,1
1146,6,3,3,0.8665146827697754,1
1147,9,5,4,0.844902515411377,1
1148,8,3,5,1.2205073833465576,1
1149,5,2,3,1.911463737487793,1
1150,10,4,6,0.7896714210510254,1
1151,4,2,2,1.2452900409698486,1
1152,9,4,5,1.2145195007324219,1
1153,13,7,6,0.7932491302490234,1
1154,10,4,6,0.8372411727905273,1
1155,10,5,5,1.2715866565704346,1
1156,7,3,4,1.6420762538909912,1
1157,6,2,4,1.6036992073059082,1
1158,11,5,6,0.834402322769165,1
1159,11,5,6,0.8592166900634766,1
1160,6,3,3,1.3094110488891602,1
1161,9,2,7,1.5462322235107422,1
1162,13,6,7,1.1363327503204346,1
1163,7,3,4,1.2095086574554443,1
1164,9,4,5,0.7974836826324463,1
1165,10,5,5,0.7618236541748047,1
1166,9,4,5,0.8226392269134521,1
1167,9,4,5,0.7982313632965088,1
1168,9,5,4,0.927323579788208,1
1169,8,3,5,1.133443832397461,1
1170,9,5,4,0.8431425094604492,1
1171,7,3,4,1.1673479080200195,1
1172,5,3,2,1.1185581684112549,1
1173,7,4,3,1.54075288772583,1
1174,11,5,6,0.9786014556884766,1
1175,12,5,7,0.8582634925842285,1
1176,11,5,6,0.7825491428375244,1
1177,5,2,3,1.101227045059204,1
1178,9,4,5,1.1025104522705078,1
1179,6,3,3,1.9196622371673584,1
1180,4,3,1,0.7585160732269287,1
1181,10,5,5,0.7859885692596436,1
1182,6,4,2,0.7878968715667725,1
1183,7,3,4,1.142498254776001,1
1184,5,3,2,0.7708480358123779,1
1185,6,2,4,1.1256561279296875,1
1186,10,4,6,0.761979341506958,1
1187,8,3,5,1.1613707542419434,1
1188,8,3,5,0.7853517532348633,1
1189,5,2,3,1.4595911502838135,1
1190,6,3,3,1.4926555156707764,1
1191,12,5,7,0.8798801898956299,1
1192,10,4,6,0.777085542678833,1
1193,11,5,6,0.8397068977355957,1
1194,5,2,3,1.5753593444824219,1
1195,8,3,5,0.8256208896636963,1
1196,8,3,5,0.7906622886657715,1
1197,11,5,6,1.1261839866638184,1
1198,6,2,4,1.5030927658081055,1
1199,10,4,6,0.839613676071167,1
1200,9,4,5,0.8916165828704834,1
1201,9,4,5,0.8017270565032959,1
1202,13,6,7,0.7668895721435547,1
1203,7,4,3,0.790642499923706,1
1204,14,7,7,0.7548022270202637,1
1205,10,4,6,0.7974309921264648,1
1206,9,3,6,0.8006298542022705,1
1207,7,3,4,1.138606071472168,1
1208,10,4,6,0.8446998596191406,1
1209,12,5,7,0.8123183250427246,1
1210,7,3,4,1.3513882160186768,1
1211,5,3,2,8,1
1212,10,5,5,6,1
1213,11,5,6,3,1
1214,6,2,4,3,1
1215,10,4,6,3,1
1216,15,5,10,3,1
1217,10,4,6,3,1
1218,5,2,3,4,1
1219,10,5,5,5,1
1220,12,5,7,7,1
1221,6,2,4,5,1
1222,5,2,3,15,1
1223,10,5,5,11,1
1224,8,3,5,11,1
1225,12,4,8,11,1
1226,13,7,6,5,1
1227,9,5,4,6,1
1228,10,4,6,6,1
1229,10,4,6,7,1
1230,9,3,6,6,1
1231,6,3,3,5,1
1232,8,4,4,5,1
1233,9,5,4,3,1
1234,7,3,4,3,1
1235,5,2,3,3,1
1236,12,5,7,6,1
1237,9,3,6,3,1
1238,5,2,3,3,1
1239,5,3,2,3,1
1240,4,1,3,4,1
1241,5,1,4,3,1
1242,14,6,8,3,1
1243,7,3,4,4,1
1244,11,5,6,3,1
1245,6,3,3,4,1
1246,7,2,5,2,1
1247,10,4,6,3,1
1248,5,2,3,3,1
1249,13,6,7,4,1
1250,5,2,3,6,1
1251,10,5,5,3,1
1252,11,5,6,3,1
1253,8,3,5,5,1
1254,5,3,2,3,1
1255,6,2,4,3,1
1256,8,4,4,4,1
1257,5,2,3,5,1
1258,9,5,4,3,1
1259,4,2,2,3,1
1260,12,6,6,3,1
1261,10,5,5,3,1
1262,7,4,3,4,1
1263,6,2,4,3,1
1264,9,5,4,4,1
1265,11,6,5,3,1
1266,11,5,6,3,1
1267,10,4,6,3,1
1268,11,5,6,3,1
1269,9,5,4,2,1
1270,8,3,5,3,1
1271,5,2,3,4,1
1272,7,3,4,4,1
1273,7,3,4,4,1
1274,10,4,6,3,1
1275,8,4,4,4,1
1276,4,2,2,6,1
1277,10,4,6,3,1
1278,8,4,4,4,1
1279,5,2,3,4,1
1280,10,4,6,3,1
1281,10,5,5,3,1
1282,10,4,6,3,1
1283,9,4,5,3,1
1284,8,4,4,3,1
1285,9,4,5,4,1
1286,7,4,3,4,1
1287,5,2,3,3,1
1288,4,2,2,5,1
1289,13,6,7,3,1
1290,10,5,5,5,1
1291,10,4,6,3,1
1292,9,4,5,4,1
1293,6,3,3,5,1
1294,10,4,6,3,1
1295,10,4,6,3,1
1296,9,4,5,4,1
1297,6,4,2,3,1
1298,14,6,8,3,1
1299,6,3,3,3,1
1300,9,3,6,2,1
1301,12,6,6,3,1
1302,8,4,4,4,1
1303,6,2,4,4,1
1304,7,4,3,4,1
1305,15,6,9,3,1
1306,8,4,4,4,1
1307,10,4,6,4,1
1308,9,4,5,4,1
1309,11,5,6,3,1
1310,8,3,5,3,1
1311,7,3,4,4,1
1312,7,3,4,3,1
1313,11,5,6,3,1
1314,7,3,4,3,1
1315,13,6,7,3,1
1316,9,5,4,3,1
1317,9,4,5,3,1
1318,13,5,8,2,1
1319,5,2,3,5,1
1320,7,3,4,4,1
1321,6,2,4,2,1
1322,6,3,3,3,1
1323,7,3,4,4,1
1324,8,3,5,3,1
1325,12,6,6,3,1
1326,9,4,5,4,1
1327,12,5,7,3,1
1328,11,4,7,3,1
1329,11,5,6,3,1
1330,11,4,7,3,1
1331,9,4,5,4,1
1332,11,5,6,3,1
1333,11,5,6,3,1
1334,6,3,3,3,1
1335,10,5,5,4,1
1336,5,2,3,4,1
1337,8,4,4,4,1
1338,11,5,6,4,1
1339,4,2,2,4,1
1340,5,2,3,4,1
1341,6,3,3,5,1
1342,7,3,4,4,1
1343,10,4,6,3,1
1344,17,8,9,3,1
1345,7,4,3,3,1
1346,11,5,6,3,1
1347,15,7,8,3,1
1348,9,3,6,3,1
1349,5,2,3,3,1
1350,11,5,6,3,1
1351,7,4,3,3,1
1352,10,4,6,3,1
1353,15,7,8,3,1
1354,9,4,5,5,1
1355,7,3,4,5,1
1356,4,1,3,4,1
1357,6,3,3,4,1
1358,7,4,3,4,1
1359,11,4,7,3,1
1360,6,3,3,4,1
1361,8,4,4,3,1
1362,10,4,6,3,1
1363,8,4,4,4,1
1364,7,4,3,4,1
1365,9,5,4,3,1
1366,15,6,9,3,1
1367,5,3,2,3,1
1368,5,2,3,3,1
1369,11,5,6,4,1
1370,8,3,5,4,1
1371,11,5,6,3,1
1372,10,4,6,4,1
1373,7,3,4,4,1
1374,15,7,8,3,1
1375,5,3,2,3,1
1376,6,3,3,4,1
1377,9,5,4,4,1
1378,5,2,3,3,1
1379,10,3,7,2,1
1380,9,3,6,2,1
1381,8,3,5,3,1
1382,11,4,7,3,1
1383,6,3,3,3,1
1384,14,6,8,2,1
1385,10,5,5,7,1
1386,7,2,5,5,1
1387,14,7,7,4,1
1388,8,4,4,4,1
1389,9,2,7,3,1
1390,5,2,3,5,1
1391,11,5,6,3,1
1392,10,4,6,3,1
1393,11,5,6,3,1
1394,10,4,6,3,1
1395,4,2,2,6,0
1396,7,4,3,4,1
1397,12,5,7,3,1
1398,7,3,4,4,1
1399,11,5,6,3,1
1400,6,2,4,4,1
1401,7,3,4,4,1
1402,8,3,5,3,1
1403,6,2,4,6,1
1404,10,5,5,4,1
1405,11,5,6,3,1
1406,6,3,3,4,1
1407,8,3,5,3,1
1408,8,4,4,4,1
1409,4,2,2,4,1
1410,8,4,4,3,1
1411,9,4,5,4,1
1412,9,4,5,4,1
1413,6,3,3,5,1
1414,6,2,4,4,1
1415,7,3,4,3,1
1416,12,5,7,3,1
1417,12,5,7,3,1
1418,11,5,6,3,1
1419,11,5,6,4,1
1420,7,4,3,4,1
1421,12,5,7,4,1
1422,10,5,5,4,1
1423,12,5,7,3,1
1424,4,2,2,6,1
1425,7,3,4,4,1
1426,7,2,5,3,1
1427,13,6,7,4,1
1428,7,3,4,4,1
1429,7,3,4,3,1
1430,6,3,3,6,1
1431,5,3,2,4,1
1432,15,7,8,3,1
1433,7,3,4,4,1
1434,10,5,5,3,1
1435,5,2,3,4,1
1436,9,4,5,4,1
1437,8,4,4,4,1
1438,8,3,5,4,1
1439,6,3,3,6,1
1440,9,4,5,5,1
1441,9,4,5,4,1
1442,7,4,3,4,1
1443,7,3,4,6,1
1444,9,3,6,4,1
1445,4,2,2,4,1
1446,8,3,5,3,1
1447,8,4,4,3,1
1448,9,4,5,4,1
1449,10,4,6,4,1
1450,11,4,7,3,1
1451,13,6,7,3,1
1452,11,4,7,3,1
1453,10,4,6,3,1
1454,10,5,5,4,1
1455,7,3,4,4,1
1456,7,3,4,4,1
1457,7,2,5,4,1
1458,4,2,2,5,1
1459,7,3,4,3,1
1460,9,4,5,5,1
1461,7,2,5,5,1
1462,14,6,8,3,1
1463,11,6,5,3,1
1464,8,4,4,5,1
1465,10,5,5,3,1
1466,10,5,5,4,1
1467,4,2,2,4,1
1468,9,5,4,3,1
1469,10,4,6,3,1
1470,7,3,4,4,1
1471,5,2,3,4,1
1472,10,5,5,3,1
1473,7,3,4,6,1
1474,10,5,5,5,1
1475,7,3,4,9,1
1476,9,4,5,4,1
1477,7,3,4,6,1
1478,11,5,6,5,1
1479,12,6,6,6,1
1480,7,3,4,5,1
1481,7,3,4,5,1
1482,7,3,4,7,1
1483,6,2,4,5,1
1484,10,4,6,5,1
1485,8,3,5,7,1
1486,6,3,3,5,1
1487,12,5,7,4,1
1488,7,3,4,4,1
1489,6,3,3,4,1
1490,6,3,3,4,1
1491,8,4,4,4,1
1492,7,3,4,3,1
1493,8,3,5,3,1
1494,11,5,6,4,1
1495,5,3,2,4,1
1496,6,3,3,4,1
1497,11,4,7,4,1
1498,10,4,6,4,1
1499,9,4,5,4,1
1500,6,3,3,4,1
1501,10,4,6,4,1
1502,11,5,6,3,1
1503,14,7,7,3,1
1504,9,4,5,4,1
1505,9,4,5,3,1
1506,6,2,4,5,1
1507,14,6,8,3,1
1508,7,2,5,3,1
1509,7,3,4,5,1
1510,13,6,7,3,1
1511,9,4,5,4,1
1512,10,4,6,3,1
1513,7,3,4,4,1
1514,7,3,4,5,1
1515,6,3,3,5,1
1516,7,3,4,4,1
1517,5,3,2,4,1
1518,10,5,5,3,1
1519,11,4,7,4,1
1520,12,5,7,3,1
1521,9,4,5,3,1
1522,8,5,3,3,1
1523,7,4,3,4,1
1524,10,4,6,3,1
1525,8,3,5,3,1
1526,11,5,6,3,1
1527,10,5,5,4,1
1528,5,3,2,5,1
1529,6,3,3,4,1
1530,12,5,7,3,1
1531,9,4,5,4,1
1532,9,4,5,4,1
1533,5,3,2,4,1
1534,11,5,6,3,1
1535,10,5,5,4,1
1536,9,4,5,3,1
1537,4,2,2,3,1
1538,9,4,5,4,1
1539,11,4,7,3,1
1540,8,4,4,3,1
1541,8,4,4,4,1
1542,7,3,4,4,1
1543,7,4,3,4,1
1544,4,1,3,3,1
1545,5,3,2,3,1
1546,5,2,3,6,1
1547,5,2,3,4,1
1548,7,4,3,3,1
1549,8,3,5,3,1
1550,7,2,5,4,1
1551,4,2,2,5,1
1552,10,4,6,4,1
1553,17,8,9,3,1
1554,6,3,3,5,1
1555,10,5,5,3,1
1556,10,4,6,3,1
1557,11,5,6,3,1
1558,9,3,6,3,1
1559,4,2,2,4,1
1560,9,4,5,4,1
1561,6,2,4,3,1
1562,8,4,4,5,1
1563,10,4,6,3,1
1564,4,1,3,5,1
1565,5,2,3,5,1
1566,6,3,3,4,1
1567,9,5,4,4,1
1568,5,2,3,5,1
1569,8,5,3,3,1
1570,7,3,4,5,1
1571,11,5,6,4,1
1572,7,4,3,4,1
1573,9,4,5,5,1
1574,7,5,2,3,1
1575,4,2,2,4,1
1576,6,4,2,4,1
1577,6,3,3,5,1
1578,7,2,5,3,1
1579,8,2,6,3,1
1580,6,2,4,3,1
1581,7,3,4,4,1
1582,11,5,6,3,1
1583,8,5,3,3,1
1584,8,4,4,3,1
1585,6,2,4,7,1
1586,4,1,3,4,1
1587,5,2,3,4,1
1588,10,4,6,4,1
1589,4,1,3,4,1
1590,7,3,4,5,1
1591,9,4,5,4,1
1592,8,4,4,4,1
1593,4,2,2,6,0
1594,9,5,4,4,1
1595,13,6,7,3,1
1596,14,7,7,4,1
1597,14,7,7,3,1
1598,12,4,8,3,1
1599,7,2,5,3,1
1600,12,7,5,3,1
1601,11,5,6,3,1
1602,11,5,6,3,1
1603,8,4,4,5,1
1604,9,4,5,4,1
1605,10,5,5,4,1
1606,5,2,3,5,1
1607,9,4,5,4,1
